timestamp,condition,ins_type,strike_price,expiry,price,type,buy_or_sell,status,pnl,balance
28-03-19 9:55,Profit Premimum below 15; bying again,PE,11350,04-04-19,28.65,1,sell,open,-,263.95
28-03-19 9:55,premimum > 40; type2 purchase,PE,11350,04-04-19,28.65,2,sell,open,-,263.95
29-03-19 13:21,Profit Premimum below 15,PE,11350,04-04-19,14.75,1,sell,closed,13.9,277.85
29-03-19 13:21,Profit Premimum below 15,PE,11350,04-04-19,14.75,2,sell,closed,13.9,291.75
29-03-19 13:21,Profit Premimum below 15; bying again,PE,11450,04-04-19,27.5,1,sell,open,-,291.75
29-03-19 13:49,premimum > 40; type2 purchase,PE,11450,04-04-19,32.6,2,sell,open,-,291.75
01-04-19 9:30,Profit Premimum below 15,PE,11450,04-04-19,11.6,1,sell,closed,15.9,307.65
01-04-19 9:30,Profit Premimum below 15,PE,11450,04-04-19,11.6,2,sell,closed,21,328.65
01-04-19 9:30,Profit Premimum below 15; bying again,PE,11550,04-04-19,25.65,1,sell,open,-,328.65
01-04-19 14:03,Profit Premimum below 15,PE,11550,04-04-19,14.75,1,sell,closed,10.9,339.55
01-04-19 14:03,Profit Premimum below 15; bying again,PE,11650,04-04-19,34.7,1,sell,open,-,339.55
01-04-19 15:10,premimum > 40; type2 purchase,CE,11750,04-04-19,37.15,2,sell,open,-,339.55
01-04-19 15:10,premimum > 40; type2 purchase (Hedging),CE,11950,04-04-19,3.15,2,buy,open,-,339.55
01-04-19 15:30,weekly closing,PE,11650,04-04-19,45.4,1,sell,closed,-10.7,328.85
01-04-19 15:30,weekly closing,CE,11750,04-04-19,39.15,2,sell,closed,-2,326.85
01-04-19 15:30,weekly closing,CE,11950,04-04-19,3.6,2,buy,closed,0.45,327.3
01-04-19 15:30,weekly reopening,CE,11900,11-04-19,35.55,1,sell,open,-,327.3
03-04-19 9:32,premimum > 40; type2 purchase,PE,11550,11-04-19,32.25,2,sell,open,-,327.3
03-04-19 9:32,premimum > 40; type2 purchase,PE,11550,11-04-19,32.25,1,sell,open,-,327.3
04-04-19 10:19,Profit Premimum below 15,CE,11900,11-04-19,14.8,1,sell,closed,20.75,348.05
04-04-19 10:19,Profit Premimum below 15; bying again,CE,11800,11-04-19,33.25,1,sell,open,-,348.05
04-04-19 14:35,Profit Premimum below 15,CE,11800,11-04-19,14.8,1,sell,closed,18.45,366.5
04-04-19 14:35,Profit Premimum below 15; bying again,CE,11700,11-04-19,36.05,1,sell,open,-,366.5
05-04-19 15:29,Profit Premimum below 15,PE,11550,11-04-19,14.5,2,sell,closed,17.75,384.25
05-04-19 15:29,Profit Premimum below 15,PE,11550,11-04-19,14.5,1,sell,closed,17.75,402
05-04-19 15:29,Profit Premimum below 15; bying again,PE,11600,11-04-19,24.5,1,sell,open,-,402
05-04-19 15:29,premimum > 40; type2 purchase,PE,11600,11-04-19,24.5,2,sell,open,-,402
05-04-19 15:29,premimum > 40; type2 purchase (Hedging),PE,11400,11-04-19,4.15,2,buy,open,-,402
08-04-19 15:30,weekly closing,CE,11700,11-04-19,27.5,1,sell,closed,8.55,410.55
08-04-19 15:30,weekly closing,PE,11600,11-04-19,46.6,1,sell,closed,-22.1,388.45
08-04-19 15:30,weekly closing,PE,11600,11-04-19,46.6,2,sell,closed,-22.1,366.35
08-04-19 15:30,weekly closing,PE,11400,11-04-19,5.2,2,buy,closed,1.05,367.4
09-04-19 15:15,60 < RSI-D; crossover 55,PE,11500,18-04-19,26.25,1,sell,open,-,367.4
11-04-19 13:49,premimum > 40; type2 purchase,CE,11700,18-04-19,31.85,2,sell,open,-,367.4
11-04-19 13:49,premimum > 40; type2 purchase (Hedging),CE,11900,18-04-19,4.6,2,buy,open,-,367.4
11-04-19 13:49,premimum > 40; type2 purchase,CE,11700,18-04-19,31.85,1,sell,open,-,367.4
12-04-19 14:11,Profit Premimum below 15,PE,11500,18-04-19,14.75,1,sell,closed,11.5,378.9
12-04-19 14:11,Profit Premimum below 15; bying again,PE,11550,18-04-19,23.5,1,sell,open,-,378.9
15-04-19 9:31,Profit Premimum below 15,PE,11550,18-04-19,14.9,1,sell,closed,8.6,387.5
15-04-19 9:31,Profit Premimum below 15; bying again,PE,11600,18-04-19,25.5,1,sell,open,-,387.5
15-04-19 15:23,Profit Premimum below 15,PE,11600,18-04-19,14.25,1,sell,closed,11.25,398.75
